date,sha_open,sha_high,sha_low,sha_close,sha_volume,hsi_open,hsi_high,hsi_low,hsi_close,hsi_volume,nik_open,nik_high,nik_low,nik_close,nik_volume
2016-06-03,2929.7880859375,2945.51904296875,2915.18505859375,2938.681884765625,172000,20956.080078125,21049.19921875,20887.7890625,20947.240234375,1869294300,16599.509765625,16716.140625,16554.599609375,16642.23046875,107300000
2016-06-06,2940.993896484375,2945.94189453125,2922.282958984375,2934.097900390625,142000,20971.130859375,21039.869140625,20840.94921875,21030.220703125,1431229200,16373.3203125,16581.30078125,16322.6396484375,16580.029296875,122200000
2016-06-07,2936.281982421875,2938.444091796875,2923.501953125,2936.044921875,133000,21218.9609375,21351.330078125,21153.6796875,21328.240234375,1820198000,16651.05078125,16701.009765625,16536.23046875,16675.44921875,109000000
2016-06-08,2932.3759765625,2937.986083984375,2908.366943359375,2927.158935546875,143000,21294.26953125,21352.369140625,21179.94921875,21297.880859375,1506480000,16722.490234375,16830.919921875,16581.7109375,16830.919921875,112100000
2016-06-13,2897.27294921875,2911.157958984375,2832.507080078125,2833.071044921875,169300,20647.509765625,20664.58984375,20430.810546875,20512.990234375,2083433200,16319.1103515625,16335.3798828125,16019.1796875,16019.1796875,126200000
2016-06-14,2824.22900390625,2843.4560546875,2822.06103515625,2842.18896484375,119800,20476.75,20537.919921875,20358.939453125,20387.529296875,1498720500,16001.1904296875,16082.5,15762.08984375,15859.0,131700000
2016-06-15,2814.693115234375,2894.263916015625,2811.781005859375,2887.2099609375,166700,20161.009765625,20553.580078125,20161.009765625,20467.51953125,1729131100,15799.0703125,15997.2998046875,15752.009765625,15919.580078125,136800000
2016-06-16,2878.402099609375,2887.742919921875,2865.387939453125,2872.81689453125,173900,20284.91015625,20297.400390625,19964.369140625,20038.419921875,1901944200,15871.2197265625,15913.080078125,15395.98046875,15434.1396484375,154200000
2016-06-17,2873.009033203125,2900.299072265625,2872.18505859375,2885.10498046875,171500,20244.23046875,20282.0390625,20090.80078125,20169.98046875,2193634100,15631.7900390625,15774.8701171875,15582.9404296875,15599.66015625,167200000
2016-06-20,2887.635986328125,2891.657958984375,2864.02001953125,2888.80908203125,136600,20425.060546875,20551.01953125,20288.490234375,20510.19921875,1565765000,15839.0595703125,16035.4404296875,15835.8603515625,15965.2998046875,132000000
2016-06-21,2898.384033203125,2919.302001953125,2869.176025390625,2878.55810546875,164400,20522.359375,20681.7890625,20516.73046875,20668.439453125,1608985100,15875.8095703125,16202.2998046875,15770.9599609375,16169.1103515625,120900000
2016-06-22,2872.73388671875,2905.97802734375,2869.512939453125,2905.550048828125,130600,20553.939453125,20841.509765625,20515.25,20795.119140625,1835867700,16095.8095703125,16160.990234375,15980.650390625,16065.7197265625,111700000
2016-06-23,2902.39794921875,2904.112060546875,2878.660888671875,2891.9599609375,136100,20862.58984375,20889.05078125,20753.939453125,20868.33984375,1663934000,16098.6103515625,16263.8701171875,16057.8603515625,16238.349609375,110800000
2016-06-24,2883.759033203125,2899.569091796875,2807.597900390625,2854.285888671875,190800,20483.509765625,21034.1796875,19662.69921875,20259.130859375,3953268600,16333.8701171875,16389.169921875,14864.009765625,14952.01953125,263000000
2016-06-27,2840.55908203125,2895.73095703125,2840.277099609375,2895.702880859375,156700,19982.66015625,20329.16015625,19969.470703125,20227.30078125,1789673800,15153.080078125,15323.9501953125,15061.66015625,15309.2099609375,161900000
2016-06-28,2885.010986328125,2913.58203125,2878.823974609375,2912.556884765625,173900,19898.75,20196.19921875,19898.75,20172.4609375,1919983900,15094.7099609375,15443.8203125,14987.7900390625,15323.1396484375,180900000
2016-06-29,2918.533935546875,2933.9970703125,2915.06201171875,2931.592041015625,193200,20217.0703125,20456.580078125,20217.0703125,20436.119140625,1566228200,15523.349609375,15626.66015625,15398.3095703125,15566.830078125,147400000
2016-06-30,2931.48095703125,2938.136962890625,2922.31201171875,2929.60595703125,154500,20736.849609375,20828.029296875,20614.650390625,20794.369140625,2032778200,15752.7099609375,15781.6904296875,15575.919921875,15575.919921875,150700000
2016-07-04,2924.29296875,2992.498046875,2922.52001953125,2988.60400390625,222000,20967.470703125,21166.01953125,20840.640625,21059.19921875,1838333600,15554.0400390625,15805.3095703125,15553.919921875,15775.7998046875,108500000
2016-07-05,2991.751953125,3010.27490234375,2990.64208984375,3006.39208984375,235200,20919.51953125,20945.98046875,20737.16015625,20750.720703125,1225382700,15682.16015625,15702.0400390625,15602.73046875,15669.330078125,109200000
2016-07-06,2998.52099609375,3017.652099609375,2984.827880859375,3017.2919921875,212400,20475.400390625,20560.060546875,20304.390625,20495.2890625,1633236900,15434.4599609375,15434.4599609375,15167.98046875,15378.990234375,158400000
2016-07-07,3009.35302734375,3024.10888671875,2994.64306640625,3016.846923828125,222700,20606.6796875,20731.119140625,20576.740234375,20706.919921875,1125369300,15346.8095703125,15418.900390625,15241.91015625,15276.240234375,127300000
2016-07-08,3000.325927734375,3001.551025390625,2983.881103515625,2988.093994140625,169000,20622.830078125,20645.58984375,20468.529296875,20564.169921875,1194770200,15326.83984375,15399.7001953125,15106.51953125,15106.98046875,129500000
2016-07-11,2993.7490234375,3022.944091796875,2990.906982421875,2994.9169921875,224300,20951.169921875,20972.849609375,20840.0,20880.5,1998671500,15375.9404296875,15816.669921875,15375.9404296875,15708.8203125,138900000
2016-07-12,2992.52001953125,3049.680908203125,2984.4208984375,3049.381103515625,259500,21046.939453125,21252.640625,20957.259765625,21224.740234375,1970575300,15961.2998046875,16237.6201171875,15956.91015625,16095.650390625,185100000
2016-07-13,3049.512939453125,3069.047119140625,3048.198974609375,3060.68896484375,253700,21356.640625,21441.23046875,21279.76953125,21322.369140625,1825234400,16343.0,16444.25,16196.4404296875,16231.4296875,195600000
2016-07-14,3054.97509765625,3057.0458984375,3036.52294921875,3054.01806640625,180200,21297.5390625,21581.419921875,21242.9296875,21561.060546875,1939969500,16242.2001953125,16398.73046875,16229.259765625,16385.890625,136100000
2016-07-15,3056.681884765625,3062.68310546875,3044.5380859375,3054.2958984375,172900,21589.080078125,21739.2109375,21515.349609375,21659.25,1784843200,16396.119140625,16607.3203125,16396.119140625,16497.849609375,171900000
2016-07-19,3040.22607421875,3043.60009765625,3014.2890625,3036.597900390625,155400,21734.33984375,21767.880859375,21612.599609375,21673.19921875,1257334500,16612.08984375,16726.7109375,16514.66015625,16723.310546875,131600000
2016-07-20,3034.714111328125,3042.9970703125,3022.631103515625,3027.89990234375,138200,21646.390625,21895.23046875,21632.509765625,21882.48046875,1417286000,16646.919921875,16692.83984375,16554.029296875,16681.890625,120500000
2016-07-21,3027.60400390625,3053.333984375,3027.367919921875,3039.009033203125,163800,21971.970703125,22118.220703125,21913.16015625,22000.490234375,1569756600,16855.1796875,16938.9609375,16740.0,16810.220703125,134800000
2016-07-22,3038.117919921875,3039.27001953125,3007.45703125,3012.81591796875,162000,21913.0390625,21972.869140625,21832.4296875,21964.26953125,1120997900,16612.900390625,16691.810546875,16566.98046875,16627.25,100800000
2016-07-25,3008.093994140625,3027.123046875,3003.2919921875,3015.827880859375,144200,22071.76953125,22071.76953125,21878.880859375,21993.439453125,1189962100,16655.810546875,16778.650390625,16612.330078125,16620.2890625,102900000
2016-07-26,3014.0400390625,3050.614990234375,3013.802001953125,3050.166015625,156700,21890.890625,22300.509765625,21890.890625,22129.73046875,1938257900,16535.810546875,16535.810546875,16323.099609375,16383.0400390625,129400000
2016-07-27,3050.367919921875,3057.424072265625,2939.22705078125,2991.9990234375,280200,22193.310546875,22277.240234375,21997.880859375,22218.990234375,1958434400,16526.060546875,16821.4296875,16526.060546875,16664.8203125,155500000
2016-07-28,2980.5009765625,3003.363037109375,2968.181884765625,2994.322998046875,190600,22134.119140625,22214.720703125,22053.509765625,22174.33984375,1611124800,16596.150390625,16616.279296875,16450.279296875,16476.83984375,126400000
2016-07-29,2992.535888671875,3000.054931640625,2972.9169921875,2979.339111328125,150100,22055.94921875,22152.75,21830.4609375,21891.369140625,1745509100,16359.6796875,16679.189453125,16174.349609375,16569.26953125,234600000
2016-08-01,2971.948974609375,2972.875,2931.962890625,2953.385009765625,147400,22027.650390625,22260.94921875,22027.650390625,22129.140625,1815980500,16415.310546875,16677.490234375,16319.150390625,16635.76953125,174100000
2016-08-03,2963.215087890625,2981.156005859375,2956.785888671875,2978.4609375,141100,21743.3203125,21822.220703125,21725.380859375,21739.119140625,1685374700,16227.2802734375,16275.33984375,16056.669921875,16083.1103515625,155400000
2016-08-04,2976.409912109375,2982.860107421875,2958.93310546875,2982.426025390625,133900,21873.359375,21922.419921875,21788.310546875,21832.23046875,1019501800,16168.33984375,16270.1201171875,15921.0400390625,16254.8896484375,160000000
2016-08-05,2978.778076171875,2991.677001953125,2971.56396484375,2976.696044921875,141900,21961.05078125,22193.2890625,21961.05078125,22146.08984375,1163973600,16278.990234375,16355.98046875,16230.7001953125,16254.4501953125,129400000
2016-08-08,2972.625,3004.718017578125,2959.048095703125,3004.277099609375,155700,22324.1796875,22503.279296875,22260.0703125,22494.759765625,1409047300,16462.2890625,16652.0390625,16455.5703125,16650.5703125,141600000
2016-08-09,3001.305908203125,3025.910888671875,2998.677001953125,3025.680908203125,170000,22464.099609375,22496.75,22402.91015625,22465.609375,1306253700,16632.41015625,16779.58984375,16630.560546875,16764.970703125,127500000
2016-08-10,3023.471923828125,3033.196044921875,3017.090087890625,3018.74609375,164700,22511.099609375,22618.0390625,22399.2890625,22492.4296875,1564549200,16699.080078125,16822.859375,16657.58984375,16735.119140625,113800000
2016-08-12,3000.27294921875,3051.053955078125,2999.0390625,3050.6669921875,168200,22788.880859375,22816.75,22704.05078125,22766.91015625,2316030200,16877.1796875,16943.669921875,16818.4296875,16919.919921875,119100000
2016-08-15,3056.48388671875,3137.47607421875,3053.87109375,3125.195068359375,297600,22765.23046875,22975.740234375,22765.23046875,22932.509765625,2496263600,16866.890625,16932.109375,16844.580078125,16869.560546875,83700000
2016-08-16,3130.532958984375,3140.44091796875,3102.06494140625,3110.037109375,278300,23008.08984375,23084.51953125,22841.66015625,22910.83984375,2005620700,16878.66015625,16887.5703125,16596.509765625,16596.509765625,110000000
2016-08-17,3106.990966796875,3114.2548828125,3090.281005859375,3109.554931640625,213800,22995.509765625,23029.48046875,22775.869140625,22799.779296875,2081311500,16596.259765625,16772.109375,16596.259765625,16745.640625,117400000
2016-08-18,3107.7529296875,3125.5810546875,3093.31689453125,3104.114013671875,229400,23046.689453125,23193.900390625,22976.109375,23023.16015625,2328376500,16649.91015625,16714.609375,16481.41015625,16486.009765625,130400000
2016-08-19,3100.39111328125,3113.343994140625,3082.77099609375,3108.10205078125,194300,23153.740234375,23153.740234375,22875.560546875,22937.220703125,2095546700,16558.380859375,16613.0390625,16452.619140625,16545.8203125,121900000
2016-08-22,3107.381103515625,3112.739990234375,3083.593017578125,3084.804931640625,185400,22941.529296875,23005.16015625,22792.419921875,22997.91015625,1720666500,16599.259765625,16631.23046875,16540.939453125,16598.189453125,95300000
2016-08-23,3081.572021484375,3101.110107421875,3073.529052734375,3089.7060546875,161400,22927.470703125,22998.9296875,22854.349609375,22998.9296875,1521237200,16549.8203125,16663.640625,16452.009765625,16497.359375,107600000
2016-08-24,3092.02001953125,3097.14794921875,3079.548095703125,3085.8798828125,145700,23010.630859375,23036.0703125,22702.609375,22820.779296875,1770177700,16550.2109375,16648.0703125,16544.390625,16597.30078125,91100000
2016-08-25,3073.444091796875,3073.444091796875,3041.5048828125,3068.3291015625,174000,22814.369140625,22898.119140625,22735.029296875,22814.94921875,1580787200,16580.150390625,16628.7890625,16520.83984375,16555.94921875,92900000
2016-08-26,3069.85009765625,3087.652099609375,3063.89404296875,3070.30908203125,149700,22827.220703125,22997.400390625,22827.220703125,22909.5390625,1600056800,16485.55078125,16490.529296875,16320.4296875,16360.7099609375,104600000
2016-08-29,3068.4599609375,3074.943115234375,3058.784912109375,3070.027099609375,144500,22904.19921875,22922.6796875,22762.73046875,22821.33984375,1262573400,16631.060546875,16764.640625,16616.650390625,16737.490234375,113900000
2016-08-30,3071.43994140625,3082.988037109375,3065.970947265625,3074.677001953125,140400,22945.080078125,23073.51953125,22898.779296875,23016.109375,1586826100,16690.98046875,16752.16015625,16677.849609375,16725.359375,103700000
2016-08-31,3072.916015625,3087.697998046875,3063.39599609375,3085.490966796875,141400,23043.080078125,23063.150390625,22939.869140625,22976.880859375,1874216100,16857.830078125,16917.859375,16836.9609375,16887.400390625,150300000
2016-09-01,3083.9609375,3088.7041015625,3062.8759765625,3063.304931640625,155200,22897.16015625,23193.029296875,22843.419921875,23162.33984375,2106535800,16885.16015625,16941.1796875,16864.560546875,16926.83984375,131500000
2016-09-02,3057.4951171875,3072.52587890625,3050.491943359375,3067.35205078125,150400,23157.009765625,23306.48046875,23152.7890625,23266.69921875,2510528100,16903.779296875,16946.490234375,16848.119140625,16925.6796875,116200000
2016-09-05,3070.70703125,3085.485107421875,3065.3291015625,3072.094970703125,145000,23576.310546875,23688.41015625,23530.359375,23649.55078125,1915393300,17131.51953125,17156.359375,17009.2109375,17037.630859375,127400000
2016-09-06,3071.054931640625,3095.509033203125,3053.18701171875,3090.712890625,172900,23683.279296875,23787.6796875,23548.55078125,23787.6796875,1830882300,17035.029296875,17097.58984375,17022.640625,17081.98046875,108300000
2016-09-07,3091.3291015625,3105.677978515625,3087.87890625,3091.927978515625,187000,23785.23046875,23830.75,23695.6796875,23741.810546875,1939676800,16937.380859375,17024.259765625,16903.19921875,17012.439453125,132500000
2016-09-08,3089.952880859375,3096.782958984375,3083.902099609375,3095.9541015625,145900,23704.359375,23928.9296875,23663.58984375,23919.33984375,1686733500,16984.0,17001.83984375,16836.650390625,16958.76953125,111300000
2016-09-09,3095.427001953125,3101.7919921875,3078.218017578125,3078.85498046875,160700,23924.76953125,24364.0,23914.73046875,24099.69921875,2771690800,16994.369140625,17029.779296875,16902.08984375,16965.759765625,123900000
2016-09-12,3037.507080078125,3040.951904296875,2999.928955078125,3021.97705078125,206000,23596.029296875,23625.369140625,23290.599609375,23290.599609375,2533454700,16748.359375,16802.0,16601.5390625,16672.919921875,112800000
2016-09-13,3025.034912109375,3029.720947265625,3008.740966796875,3023.510009765625,135400,23564.130859375,23652.41015625,23196.490234375,23215.759765625,1616669300,16764.650390625,16787.060546875,16658.400390625,16729.0390625,98200000
2016-09-14,3008.904052734375,3017.945068359375,2995.416015625,3002.84912109375,133400,23225.580078125,23371.529296875,23155.73046875,23190.640625,1473727100,16632.060546875,16706.609375,16585.80078125,16614.240234375,116300000
2016-09-20,3027.172119140625,3027.81689453125,3015.8798828125,3023.0,118900,23494.009765625,23556.060546875,23397.130859375,23530.859375,1483540700,16403.220703125,16591.69921875,16403.220703125,16492.150390625,121500000
2016-09-21,3021.575927734375,3032.449951171875,3017.541015625,3025.8740234375,115700,23522.859375,23729.01953125,23436.23046875,23669.900390625,1627369300,16471.849609375,16823.630859375,16399.650390625,16807.619140625,191100000
2016-09-23,3044.785888671875,3046.804931640625,3032.802001953125,3033.89599609375,125600,23836.599609375,23846.7109375,23628.640625,23686.48046875,1872873700,16759.83984375,16808.58984375,16725.529296875,16754.01953125,138000000
2016-09-26,3028.242919921875,3028.242919921875,2980.116943359375,2980.429931640625,144300,23554.830078125,23563.5,23276.130859375,23317.919921875,1652771300,16707.44921875,16707.44921875,16514.9296875,16544.560546875,102900000
2016-09-27,2974.593017578125,2998.23291015625,2969.132080078125,2998.172119140625,121700,23356.029296875,23646.029296875,23295.05078125,23571.900390625,1816391200,16390.91015625,16683.9296875,16285.41015625,16683.9296875,157100000
2016-09-28,3000.695068359375,3000.695068359375,2984.321044921875,2987.85791015625,104600,23455.73046875,23619.650390625,23370.439453125,23619.650390625,1524350900,16504.990234375,16515.83984375,16385.029296875,16465.400390625,112200000
2016-09-29,2992.16796875,3009.197998046875,2991.908935546875,2998.48291015625,113200,23828.599609375,23828.599609375,23607.990234375,23739.470703125,1606079200,16606.30078125,16756.4296875,16584.140625,16693.7109375,122700000
2016-09-30,2994.2509765625,3009.195068359375,2993.06201171875,3004.702880859375,101300,23435.2890625,23484.369140625,23239.359375,23297.150390625,1674842700,16474.44921875,16497.55078125,16407.779296875,16449.83984375,124400000
2016-10-11,3051.6220703125,3066.10400390625,3048.01806640625,3065.25,167300,24013.83984375,24064.5,23441.0703125,23549.51953125,2157326400,16936.310546875,17074.4609375,16931.119140625,17024.759765625,111600000
2016-10-12,3057.31591796875,3060.513916015625,3048.887939453125,3058.498046875,142500,23386.919921875,23444.669921875,23267.630859375,23407.05078125,1839710900,16850.73046875,16951.5390625,16839.41015625,16840.0,116300000
2016-10-13,3057.971923828125,3064.9990234375,3052.639892578125,3061.345947265625,154800,23300.380859375,23347.970703125,23006.119140625,23031.30078125,1957428300,16923.8203125,16974.25,16739.73046875,16774.240234375,111100000
2016-10-14,3056.992919921875,3064.7900390625,3043.18408203125,3063.80908203125,155400,23119.9609375,23318.359375,23087.140625,23233.310546875,1500768600,16751.0390625,16866.560546875,16727.779296875,16856.369140625,109400000
2016-10-17,3064.69091796875,3068.81201171875,3033.7529296875,3041.166015625,163700,23164.5390625,23177.189453125,22978.009765625,23037.5390625,1121480100,16871.83984375,16954.439453125,16821.490234375,16900.119140625,95100000
2016-10-18,3037.404052734375,3084.18701171875,3037.404052734375,3083.875,182000,23130.19921875,23402.890625,23130.19921875,23394.390625,1423480700,16862.310546875,16966.900390625,16844.169921875,16963.609375,98600000
2016-10-19,3085.7490234375,3096.222900390625,3076.77099609375,3084.718994140625,182500,23393.80078125,23445.560546875,23234.669921875,23304.970703125,1009919700,16952.91015625,17016.66015625,16938.4609375,16998.91015625,101700000
2016-10-20,3084.907958984375,3089.681884765625,3076.294921875,3084.4580078125,160700,23412.6796875,23500.8203125,23360.55078125,23374.400390625,1091055700,16999.359375,17235.5,16992.140625,17235.5,112400000
2016-10-24,3092.047119140625,3137.033935546875,3090.785888671875,3128.2470703125,240500,23431.630859375,23620.08984375,23235.609375,23604.080078125,1804798700,17216.560546875,17244.740234375,17162.2109375,17234.419921875,87700000
2016-10-25,3127.968017578125,3132.5048828125,3121.050048828125,3131.93896484375,203400,23581.689453125,23631.33984375,23506.640625,23565.109375,1182922100,17298.630859375,17381.80078125,17298.630859375,17365.25,108400000
2016-10-26,3129.837890625,3129.837890625,3110.386962890625,3116.31201171875,191700,23396.140625,23464.029296875,23310.23046875,23325.4296875,1029317700,17329.029296875,17391.83984375,17295.4609375,17391.83984375,98100000
2016-10-27,3112.60302734375,3114.759033203125,3100.39208984375,3112.35009765625,158000,23347.189453125,23352.619140625,23002.529296875,23132.349609375,1551943100,17346.390625,17414.2109375,17278.119140625,17336.419921875,107600000
2016-10-28,3111.7041015625,3128.64306640625,3101.237060546875,3104.27001953125,181800,23088.830078125,23157.73046875,22847.73046875,22954.810546875,1215041700,17448.25,17461.029296875,17406.720703125,17446.41015625,167900000
2016-10-31,3097.18798828125,3102.302001953125,3081.072021484375,3100.491943359375,151500,22845.8203125,23045.529296875,22775.2890625,22934.5390625,1297925200,17360.890625,17433.130859375,17327.619140625,17425.01953125,157200000
2016-11-01,3101.6640625,3122.614990234375,3097.0419921875,3122.43603515625,160200,23015.060546875,23268.05078125,23015.060546875,23147.0703125,1537970700,17380.5390625,17473.119140625,17339.640625,17442.400390625,123000000
2016-11-02,3115.72900390625,3118.97705078125,3099.820068359375,3102.73291015625,182700,22946.060546875,22956.849609375,22785.349609375,22810.5,1054518000,17238.0,17283.599609375,17080.58984375,17134.6796875,135200000
2016-11-04,3126.34912109375,3141.333984375,3119.534912109375,3125.31689453125,197700,22611.5390625,22771.609375,22587.58984375,22642.619140625,1014413400,16964.5,16996.08984375,16801.98046875,16905.359375,134800000
2016-11-07,3124.89208984375,3139.201904296875,3117.095947265625,3133.3330078125,179400,22682.7109375,22867.240234375,22623.83984375,22801.400390625,1376889500,17126.029296875,17186.890625,17056.83984375,17177.2109375,113000000
2016-11-08,3140.944091796875,3156.881103515625,3134.955078125,3147.887939453125,190800,22981.91015625,22996.970703125,22820.390625,22909.470703125,1015231100,17242.69921875,17247.0390625,17130.830078125,17171.380859375,100000000
2016-11-09,3146.077880859375,3146.949951171875,3096.947021484375,3128.3701171875,241100,23048.3203125,23048.3203125,21957.7109375,22415.189453125,3548427000,17281.94921875,17427.7109375,16111.8095703125,16251.5400390625,274900000
2016-11-10,3148.5439453125,3172.30908203125,3148.5439453125,3171.281982421875,244200,22848.740234375,22918.33984375,22777.509765625,22839.109375,1594983400,16562.859375,17393.8203125,16560.66015625,17344.419921875,229400000
2016-11-11,3169.40087890625,3202.739990234375,3166.070068359375,3196.0439453125,310900,22622.4609375,22673.310546875,22442.75,22531.08984375,2105351100,17526.609375,17621.73046875,17333.490234375,17374.7890625,241800000
2016-11-14,3187.708984375,3221.4580078125,3186.7958984375,3210.37109375,329600,22344.23046875,22359.009765625,22118.869140625,22222.220703125,1910149300,17467.490234375,17697.330078125,17455.779296875,17672.619140625,165300000
2016-11-15,3209.955078125,3214.2919921875,3195.034912109375,3206.986083984375,240900,22270.900390625,22411.119140625,22254.08984375,22323.91015625,1461449900,17690.220703125,17727.580078125,17605.76953125,17668.150390625,173200000
2016-11-16,3208.4970703125,3210.89306640625,3195.410888671875,3205.056884765625,221800,22439.98046875,22499.390625,22280.529296875,22280.529296875,1609770500,17832.509765625,17886.439453125,17807.470703125,17862.2109375,200300000
2016-11-17,3198.4990234375,3211.052978515625,3187.2060546875,3208.452880859375,214200,22170.0703125,22367.470703125,22114.01953125,22262.880859375,1355418500,17766.609375,17884.060546875,17764.080078125,17862.630859375,161100000
2016-11-18,3207.193115234375,3212.39404296875,3187.49609375,3192.85595703125,209800,22239.23046875,22374.359375,22146.880859375,22344.2109375,1128764800,18024.2109375,18043.720703125,17967.41015625,17967.41015625,166800000
2016-11-21,3188.49609375,3229.757080078125,3188.280029296875,3218.14794921875,230700,22313.0390625,22480.75,22227.80078125,22357.779296875,1370598600,18038.08984375,18129.029296875,18007.7890625,18106.01953125,135700000
2016-11-22,3220.98291015625,3249.677001953125,3220.98291015625,3248.35205078125,261600,22491.7109375,22719.419921875,22484.599609375,22678.0703125,1851269200,18091.05078125,18175.630859375,18050.55078125,18162.939453125,121900000
2016-11-24,3237.427978515625,3257.85693359375,3232.868896484375,3241.736083984375,232300,22574.8203125,22647.380859375,22487.5390625,22608.490234375,1138055700,18329.779296875,18382.720703125,18310.310546875,18333.41015625,149400000
2016-11-25,3241.242919921875,3262.43798828125,3209.597900390625,3261.93798828125,233900,22609.220703125,22764.33984375,22589.529296875,22723.44921875,1385320300,18387.58984375,18482.939453125,18288.5,18381.220703125,164900000
2016-11-28,3270.047119140625,3288.3369140625,3267.674072265625,3277.0,281600,22738.939453125,22964.01953125,22738.939453125,22830.5703125,1816314100,18302.580078125,18374.9296875,18222.8203125,18356.890625,145000000
2016-11-29,3269.23388671875,3301.212890625,3263.39697265625,3282.924072265625,320800,22739.509765625,22868.140625,22724.58984375,22737.0703125,1695023200,18263.630859375,18327.509765625,18258.8203125,18307.0390625,125600000
2016-11-30,3272.14208984375,3277.26904296875,3239.52099609375,3250.033935546875,243600,22842.359375,22889.470703125,22755.0,22789.76953125,2062930000,18356.029296875,18370.310546875,18280.66015625,18308.48046875,164700000
2016-12-01,3257.027099609375,3279.6708984375,3256.256103515625,3273.30908203125,237800,22948.650390625,23012.279296875,22837.529296875,22878.23046875,2119590600,18535.240234375,18746.279296875,18469.26953125,18513.119140625,188000000
2016-12-02,3270.12109375,3279.714111328125,3235.277099609375,3243.843017578125,259600,22736.83984375,22756.009765625,22559.19921875,22564.8203125,2479074200,18435.55078125,18469.6796875,18315.380859375,18426.080078125,197200000
2016-12-05,3203.783935546875,3219.51806640625,3194.87890625,3204.708984375,223000,22580.75,22628.130859375,22375.279296875,22505.55078125,1626049800,18349.919921875,18365.740234375,18227.390625,18274.990234375,134500000
2016-12-06,3202.029052734375,3215.31103515625,3196.52490234375,3199.64697265625,157600,22694.26953125,22746.669921875,22625.3203125,22675.150390625,1261679800,18457.19921875,18484.80078125,18318.990234375,18360.5390625,158800000
2016-12-07,3198.47509765625,3222.427978515625,3189.485107421875,3222.241943359375,169100,22805.130859375,22843.009765625,22708.880859375,22800.919921875,1110472700,18434.5390625,18502.470703125,18410.880859375,18496.689453125,151700000
2016-12-08,3225.550048828125,3228.1220703125,3211.470947265625,3215.365966796875,170700,23027.380859375,23076.240234375,22817.3203125,22861.83984375,1711745400,18674.189453125,18765.470703125,18614.009765625,18765.470703125,187400000
2016-12-09,3209.340087890625,3244.801025390625,3207.04296875,3232.883056640625,204000,22765.83984375,22813.849609375,22660.220703125,22760.98046875,1576021700,18839.98046875,19042.48046875,18821.41015625,18996.369140625,212300000
2016-12-12,3233.666015625,3245.094970703125,3149.89599609375,3152.969970703125,274700,22860.26953125,22863.609375,22375.580078125,22433.01953125,2014527900,19183.8203125,19280.9296875,19054.0,19155.029296875,200600000
2016-12-13,3138.988037109375,3162.49609375,3118.7119140625,3155.037109375,185200,22407.619140625,22458.419921875,22292.650390625,22446.69921875,1723223600,19120.759765625,19253.509765625,19060.720703125,19250.51953125,147600000
2016-12-14,3149.376953125,3170.02099609375,3136.347900390625,3140.531005859375,201400,22596.7109375,22627.599609375,22456.619140625,22456.619140625,1821093300,19270.009765625,19284.279296875,19184.75,19253.609375,133200000
2016-12-15,3125.757080078125,3138.779052734375,3100.9130859375,3117.677001953125,190000,22257.7109375,22305.0703125,21999.30078125,22059.400390625,2505720900,19327.69921875,19436.900390625,19192.599609375,19273.7890625,154600000
2016-12-16,3111.514892578125,3128.8740234375,3106.345947265625,3122.98193359375,165000,21996.380859375,22155.140625,21965.6796875,22020.75,1899711800,19438.390625,19439.970703125,19360.359375,19401.150390625,148700000
2016-12-19,3120.696044921875,3125.283935546875,3110.08203125,3118.0849609375,154200,21945.83984375,21955.939453125,21786.560546875,21832.6796875,1328500400,19345.83984375,19399.259765625,19307.140625,19391.599609375,106000000
2016-12-20,3115.89794921875,3117.014892578125,3084.800048828125,3102.8759765625,157400,21767.609375,21873.560546875,21667.189453125,21729.060546875,1297152100,19367.83984375,19511.19921875,19356.810546875,19494.529296875,119600000
2016-12-21,3107.239990234375,3140.2509765625,3107.239990234375,3137.429931640625,186700,21770.890625,21910.390625,21755.849609375,21809.80078125,1206759600,19547.279296875,19592.900390625,19375.189453125,19444.490234375,130300000
2016-12-22,3132.156005859375,3143.1689453125,3126.886962890625,3139.55810546875,167800,21800.220703125,21822.1796875,21594.580078125,21636.19921875,1434735500,19396.849609375,19427.669921875,19327.509765625,19427.669921875,113500000
2016-12-28,3113.76708984375,3118.781982421875,3094.549072265625,3102.236083984375,135700,21562.69921875,21811.9609375,21488.8203125,21754.740234375,2173239900,19392.109375,19442.130859375,19364.73046875,19401.720703125,77700000
2016-12-29,3095.844970703125,3111.799072265625,3087.343994140625,3096.096923828125,132600,21591.0390625,21810.400390625,21587.0703125,21790.91015625,1875142100,19301.0390625,19301.0390625,19092.220703125,19145.140625,163500000
2016-12-30,3097.344970703125,3108.839111328125,3089.989013671875,3103.636962890625,133300,21818.91015625,22069.619140625,21818.91015625,22000.560546875,2396676500,18997.6796875,19176.810546875,18991.58984375,19114.369140625,117800000
2017-01-04,3133.787109375,3160.10302734375,3130.114990234375,3158.7939453125,167900,22201.080078125,22228.060546875,22076.630859375,22134.470703125,1437672200,19298.6796875,19594.16015625,19277.9296875,19594.16015625,163500000
2017-01-05,3157.906005859375,3168.501953125,3154.281005859375,3165.410888671875,174700,22302.640625,22483.009765625,22230.310546875,22456.689453125,1830652300,19602.099609375,19615.400390625,19473.279296875,19520.689453125,134500000
