Date,Open,High,Low,Close
2012-02-02,419.3900146484375,423.6400146484375,418.5199890136719,420.55999755859375
2012-02-03,425.2900085449219,428.70001220703125,423.7300109863281,427.989990234375
2012-02-06,424.5199890136719,424.5199890136719,419.95001220703125,421.8699951171875
2012-02-07,420.739990234375,423.489990234375,417.5,422.29998779296875
2012-02-08,423.1499938964844,430.4200134277344,423.1199951171875,427.5899963378906
2012-02-09,428.75,429.94000244140625,425.4700012207031,428.9800109863281
2012-02-10,426.1400146484375,426.239990234375,418.6400146484375,420.1499938964844
2012-02-13,423.6600036621094,424.7699890136719,416.07000732421875,421.7300109863281
2012-02-14,420.3299865722656,423.55999755859375,419.489990234375,423.4599914550781
2012-02-15,424.8599853515625,430.4800109863281,424.7099914550781,425.4800109863281
2012-02-16,425.0799865722656,436.57000732421875,424.8999938964844,435.8800048828125
2012-02-17,438.29998779296875,438.6300048828125,431.2099914550781,432.0400085449219
2012-02-21,432.1000061035156,432.7099914550781,424.29998779296875,426.0
2012-02-22,425.5299987792969,428.1199951171875,422.55999755859375,424.05999755859375
2012-02-23,423.44000244140625,425.489990234375,418.5899963378906,424.6700134277344
2012-02-24,425.9599914550781,427.9100036621094,423.20001220703125,423.7900085449219
2012-02-27,421.3500061035156,427.20001220703125,418.5199890136719,424.25
2012-02-28,425.3800048828125,433.05999755859375,425.0,430.989990234375
2012-02-29,431.4700012207031,431.4700012207031,423.7200012207031,424.1700134277344
2012-03-01,425.8800048828125,428.7300109863281,423.1000061035156,424.7799987792969
2012-03-02,424.3500061035156,427.1300048828125,419.8699951171875,420.3500061035156
2012-03-05,418.8800048828125,418.8800048828125,408.4200134277344,409.6499938964844
2012-03-06,405.3599853515625,406.8900146484375,401.239990234375,405.95001220703125
2012-03-07,406.8800048828125,413.8699951171875,406.8800048828125,412.239990234375
2012-03-08,415.67999267578125,419.3399963378906,413.9599914550781,418.3500061035156
2012-03-09,418.1199951171875,423.1600036621094,418.1199951171875,422.8500061035156
2012-03-12,422.1600036621094,422.4800109863281,417.44000244140625,418.57000732421875
2012-03-13,422.0899963378906,428.2200012207031,421.94000244140625,428.20001220703125
2012-03-14,429.67999267578125,433.75,425.8599853515625,426.6499938964844
2012-03-15,428.54998779296875,435.3999938964844,428.3599853515625,434.989990234375
2012-03-16,435.9700012207031,436.55999755859375,433.32000732421875,435.4100036621094
2012-03-19,434.8900146484375,440.4200134277344,433.82000732421875,438.69000244140625
2012-03-20,435.67999267578125,436.9800109863281,432.0400085449219,435.5400085449219
2012-03-21,436.20001220703125,439.1499938964844,434.3999938964844,437.19000244140625
2012-03-22,434.3299865722656,435.75,431.2099914550781,434.5400085449219
2012-03-23,433.9800109863281,435.95001220703125,430.30999755859375,435.67999267578125
2012-03-26,438.760009765625,441.8999938964844,436.6300048828125,441.8800048828125
2012-03-27,442.1099853515625,444.9599914550781,441.54998779296875,441.6000061035156
2012-03-28,441.5,442.4200134277344,433.4200134277344,436.1000061035156
2012-03-29,433.75,437.42999267578125,430.94000244140625,436.8500061035156
2012-03-30,439.510009765625,441.0199890136719,434.989990234375,438.6400146484375
2012-04-02,436.7900085449219,439.8999938964844,431.9700012207031,438.44000244140625
2012-04-03,436.69000244140625,437.29998779296875,429.94000244140625,431.5
2012-04-04,425.5,425.5799865722656,418.260009765625,421.8999938964844
2012-04-05,420.8900146484375,424.3699951171875,420.5199890136719,423.20001220703125
2012-04-09,417.04998779296875,418.42999267578125,414.6099853515625,417.0799865722656
2012-04-10,415.92999267578125,419.8800048828125,408.6499938964844,409.6499938964844
2012-04-11,413.9100036621094,419.3299865722656,413.82000732421875,416.4200134277344
2012-04-12,417.7699890136719,425.7900085449219,416.8699951171875,424.1600036621094
2012-04-13,422.5,423.9100036621094,416.3800048828125,416.42999267578125
2012-04-16,420.239990234375,420.5899963378906,413.1199951171875,416.70001220703125
2012-04-17,419.1099853515625,425.1000061035156,419.0400085449219,423.20001220703125
2012-04-18,418.44000244140625,421.3999938964844,415.5299987792969,419.510009765625
2012-04-19,417.9599914550781,424.7300109863281,412.67999267578125,415.0299987792969
2012-04-20,413.3299865722656,413.67999267578125,404.9100036621094,405.1700134277344
2012-04-23,399.8699951171875,400.6600036621094,396.6000061035156,400.1499938964844
2012-04-24,401.25,402.2900085449219,395.8599853515625,397.1000061035156
2012-04-25,402.8399963378906,406.9100036621094,401.67999267578125,406.3999938964844
2012-04-26,407.3299865722656,415.9800109863281,407.05999755859375,415.20001220703125
2012-04-27,415.1000061035156,416.70001220703125,411.3299865722656,415.9100036621094
2012-04-30,415.4200134277344,415.4200134277344,413.1199951171875,413.3900146484375
2012-05-01,413.0,418.1499938964844,412.1300048828125,414.8699951171875
2012-05-02,412.0,417.7200012207031,411.30999755859375,416.80999755859375
2012-05-03,416.9800109863281,417.17999267578125,405.92999267578125,406.489990234375
2012-05-04,404.510009765625,406.69000244140625,397.260009765625,397.94000244140625
2012-05-07,396.44000244140625,399.8699951171875,396.2099914550781,396.9200134277344
2012-05-08,393.9700012207031,395.489990234375,386.2099914550781,394.3599853515625
2012-05-09,388.5299987792969,395.0400085449219,384.8699951171875,393.1499938964844
2012-05-10,395.3800048828125,395.3800048828125,388.5,391.739990234375
2012-05-11,391.7699890136719,399.239990234375,391.760009765625,394.6000061035156
2012-05-14,390.95001220703125,392.9800109863281,388.760009765625,390.30999755859375
2012-05-15,390.239990234375,393.5799865722656,385.4700012207031,386.2900085449219
2012-05-16,386.54998779296875,388.8900146484375,379.6700134277344,379.82000732421875
2012-05-17,380.5,381.5299987792969,371.42999267578125,371.45001220703125
2012-05-18,372.94000244140625,374.0299987792969,363.7900085449219,364.4800109863281
2012-05-21,364.6499938964844,374.1400146484375,364.489990234375,373.8500061035156
2012-05-22,373.3699951171875,373.5,368.4200134277344,370.9800109863281
2012-05-23,367.7200012207031,372.7799987792969,363.6000061035156,372.3299865722656
2012-05-24,372.25,372.7799987792969,364.95001220703125,367.07000732421875
2012-05-25,367.0799865722656,373.4700012207031,367.0799865722656,372.1099853515625
2012-05-29,375.8399963378906,380.8900146484375,375.510009765625,379.6600036621094
2012-05-30,377.4700012207031,377.4700012207031,371.1300048828125,372.20001220703125
2012-05-31,371.8800048828125,372.010009765625,364.3800048828125,368.3699951171875
2012-06-01,361.8999938964844,362.42999267578125,353.1600036621094,353.1700134277344
2012-06-04,354.2300109863281,357.9599914550781,348.94000244140625,352.69000244140625
2012-06-05,352.6400146484375,361.2200012207031,352.6099853515625,360.5
2012-06-06,363.3599853515625,372.8299865722656,363.30999755859375,372.57000732421875
2012-06-07,376.239990234375,377.9200134277344,367.010009765625,367.4700012207031
2012-06-08,366.29998779296875,373.30999755859375,364.8800048828125,372.7300109863281
2012-06-11,376.92999267578125,377.79998779296875,365.25,365.69000244140625
2012-06-12,367.57000732421875,374.0199890136719,367.0799865722656,373.739990234375
2012-06-13,373.6700134277344,375.30999755859375,368.3699951171875,369.7900085449219
2012-06-14,369.7799987792969,370.989990234375,364.8500061035156,369.1499938964844
2012-06-15,369.2799987792969,375.3900146484375,369.17999267578125,375.1499938964844
2012-06-18,373.6300048828125,382.4200134277344,373.2099914550781,380.54998779296875
2012-06-19,383.32000732421875,386.510009765625,381.45001220703125,384.94000244140625
2012-06-20,386.2699890136719,390.1000061035156,384.6499938964844,388.5899963378906
2012-06-21,387.1499938964844,387.2900085449219,372.1499938964844,372.7099914550781
2012-06-22,374.6000061035156,379.3699951171875,374.239990234375,378.6499938964844
2012-06-25,375.69000244140625,375.69000244140625,364.9700012207031,365.54998779296875
2012-06-26,365.739990234375,369.010009765625,363.0,366.8699951171875
2012-06-27,368.1499938964844,372.9700012207031,367.3599853515625,371.7099914550781
2012-06-28,368.8399963378906,370.75,364.5299987792969,369.3800048828125
2012-06-29,371.0400085449219,385.5,371.0400085449219,385.4599914550781
2012-07-02,386.67999267578125,387.8999938964844,382.25,384.7900085449219
2012-07-03,384.989990234375,390.30999755859375,384.70001220703125,390.29998779296875
2012-07-05,389.7799987792969,389.7799987792969,382.1300048828125,385.67999267578125
2012-07-06,385.67999267578125,385.67999267578125,372.8599853515625,376.0400085449219
2012-07-09,375.2200012207031,376.55999755859375,369.8500061035156,371.4700012207031
2012-07-10,369.3800048828125,373.19000244140625,360.69000244140625,363.010009765625
2012-07-11,363.1499938964844,365.0199890136719,357.7200012207031,359.6700134277344
2012-07-12,359.4200134277344,359.4200134277344,350.5,353.69000244140625
2012-07-13,354.0899963378906,357.9700012207031,353.7799987792969,357.010009765625
2012-07-16,354.9800109863281,355.1499938964844,350.4200134277344,353.1499938964844
2012-07-17,354.3399963378906,354.739990234375,345.5,351.45001220703125
2012-07-18,350.260009765625,365.8399963378906,349.70001220703125,363.9100036621094
2012-07-19,368.3999938964844,374.0199890136719,368.3999938964844,371.3399963378906
2012-07-20,371.8699951171875,371.8699951171875,364.9800109863281,365.010009765625
2012-07-23,358.3999938964844,363.30999755859375,353.1099853515625,361.6600036621094
2012-07-24,362.4100036621094,362.9100036621094,356.3399963378906,360.2300109863281
2012-07-25,363.95001220703125,371.7900085449219,363.7900085449219,367.1300048828125
2012-07-26,372.82000732421875,378.1700134277344,371.5299987792969,375.5400085449219
2012-07-27,376.7699890136719,385.3399963378906,375.6099853515625,384.2300109863281
2012-07-30,384.6099853515625,386.7900085449219,378.5299987792969,380.6099853515625
2012-07-31,382.4700012207031,388.0299987792969,382.4700012207031,383.7200012207031
2012-08-01,386.2099914550781,387.1000061035156,381.20001220703125,383.8299865722656
2012-08-02,380.67999267578125,388.2200012207031,378.5299987792969,381.4800109863281
2012-08-03,386.8999938964844,392.1400146484375,384.7900085449219,390.1000061035156
2012-08-06,391.3399963378906,394.1300048828125,390.8800048828125,392.0799865722656
2012-08-07,394.8399963378906,403.1600036621094,394.7200012207031,400.05999755859375
2012-08-08,398.9800109863281,401.8999938964844,397.9800109863281,401.1499938964844
2012-08-09,400.7300109863281,404.55999755859375,400.6000061035156,403.9800109863281
2012-08-10,403.75,406.0299987792969,402.8800048828125,405.9599914550781
2012-08-13,405.32000732421875,405.32000732421875,398.17999267578125,402.4100036621094
2012-08-14,404.3800048828125,405.0400085449219,397.739990234375,399.1199951171875
2012-08-15,398.0299987792969,403.5299987792969,398.0299987792969,401.4800109863281
2012-08-16,401.3500061035156,408.7900085449219,401.3500061035156,408.260009765625
2012-08-17,406.8999938964844,407.0199890136719,403.6000061035156,405.1400146484375
2012-08-20,404.45001220703125,404.5199890136719,399.6000061035156,402.2900085449219
2012-08-21,403.1000061035156,407.5,400.9100036621094,402.29998779296875
2012-08-22,401.19000244140625,401.67999267578125,396.80999755859375,399.1700134277344
2012-08-23,398.25,398.67999267578125,394.489990234375,396.6600036621094
2012-08-24,396.4100036621094,399.9700012207031,394.25,398.95001220703125
2012-08-27,399.7699890136719,399.7799987792969,395.8500061035156,397.4800109863281
2012-08-28,396.3500061035156,399.0299987792969,395.45001220703125,397.0400085449219
2012-08-29,397.1000061035156,399.04998779296875,394.3500061035156,397.4200134277344
2012-08-30,395.4599914550781,395.4599914550781,390.3299865722656,390.70001220703125
2012-08-31,393.7699890136719,397.739990234375,390.4700012207031,396.17999267578125
2012-09-04,395.760009765625,395.7699890136719,388.6199951171875,392.82000732421875
2012-09-05,393.3299865722656,394.8800048828125,389.0899963378906,390.2699890136719
2012-09-06,394.0899963378906,404.6600036621094,394.010009765625,404.5400085449219
2012-09-07,400.29998779296875,401.7699890136719,399.0299987792969,401.2300109863281
2012-09-10,399.19000244140625,399.8900146484375,393.8900146484375,394.260009765625
2012-09-11,394.989990234375,398.69000244140625,393.7200012207031,396.739990234375
2012-09-12,397.8599853515625,400.6300048828125,395.739990234375,397.95001220703125
2012-09-13,396.7900085449219,402.7200012207031,394.239990234375,401.7900085449219
2012-09-14,402.6199951171875,410.82000732421875,402.5799865722656,406.5799865722656
2012-09-17,406.510009765625,406.510009765625,400.989990234375,402.4800109863281
2012-09-18,401.3900146484375,402.3900146484375,399.3999938964844,400.7799987792969
2012-09-19,399.79998779296875,401.0299987792969,397.67999267578125,398.5299987792969
2012-09-20,396.6199951171875,396.6199951171875,392.54998779296875,394.6300048828125
2012-09-21,397.0799865722656,399.0,394.92999267578125,395.1600036621094
2012-09-24,391.9200134277344,391.9200134277344,387.5199890136719,389.0
2012-09-25,390.8399963378906,391.8500061035156,379.20001220703125,379.3800048828125
2012-09-26,378.0299987792969,378.0299987792969,372.0,376.9700012207031
2012-09-27,378.7200012207031,386.3399963378906,377.3900146484375,385.4599914550781
2012-09-28,384.4100036621094,385.0400085449219,381.6499938964844,382.2699890136719
2012-10-01,384.1300048828125,386.2799987792969,379.8399963378906,381.1199951171875
2012-10-02,382.7799987792969,383.55999755859375,380.1600036621094,382.9599914550781
2012-10-03,383.760009765625,383.9700012207031,380.1600036621094,381.1700134277344
2012-10-04,382.3699951171875,384.2099914550781,379.4700012207031,383.6499938964844
2012-10-05,385.239990234375,389.3900146484375,382.55999755859375,383.2799987792969
2012-10-08,380.94000244140625,381.510009765625,377.8599853515625,379.1300048828125
2012-10-09,378.3500061035156,378.3500061035156,371.7699890136719,373.1099853515625
2012-10-10,372.489990234375,372.489990234375,367.510009765625,368.0299987792969
2012-10-11,370.5400085449219,372.4100036621094,368.6600036621094,368.6600036621094
2012-10-12,368.3699951171875,370.1700134277344,366.3500061035156,366.7099914550781
2012-10-15,369.19000244140625,372.7200012207031,368.3399963378906,372.1400146484375
2012-10-16,373.6199951171875,380.55999755859375,373.3699951171875,380.260009765625
2012-10-17,376.8800048828125,381.7699890136719,376.260009765625,379.4100036621094
2012-10-18,377.1099853515625,379.29998779296875,374.1300048828125,376.2799987792969
2012-10-19,375.55999755859375,375.55999755859375,364.7900085449219,364.9200134277344
2012-10-22,365.25,368.2300109863281,363.2900085449219,365.510009765625
2012-10-23,361.45001220703125,367.0799865722656,359.9200134277344,366.04998779296875
2012-10-24,368.1499938964844,369.1700134277344,360.2300109863281,360.5199890136719
2012-10-25,363.5799865722656,365.95001220703125,361.69000244140625,365.4800109863281
2012-10-26,365.29998779296875,369.7200012207031,364.3599853515625,367.2799987792969
2012-10-31,368.4800109863281,370.2799987792969,365.6600036621094,367.0299987792969
2012-11-01,367.3599853515625,380.0,367.3599853515625,379.5
2012-11-02,380.1000061035156,380.2099914550781,372.20001220703125,372.30999755859375
2012-11-05,371.8299865722656,379.3800048828125,371.0299987792969,378.3800048828125
2012-11-06,379.3399963378906,384.6600036621094,378.44000244140625,383.6199951171875
2012-11-07,379.0400085449219,379.2200012207031,371.0799865722656,373.2699890136719
2012-11-08,373.94000244140625,375.760009765625,368.79998779296875,368.79998779296875
2012-11-09,368.5799865722656,374.260009765625,367.9800109863281,369.70001220703125
2012-11-12,370.7699890136719,371.67999267578125,367.510009765625,370.0199890136719
2012-11-13,367.32000732421875,370.1499938964844,366.3599853515625,366.4599914550781
2012-11-14,368.9800109863281,369.8900146484375,360.19000244140625,360.94000244140625
2012-11-15,361.2300109863281,362.6099853515625,355.30999755859375,356.1400146484375
2012-11-16,357.0400085449219,357.4200134277344,349.7900085449219,356.0
2012-11-19,359.3999938964844,363.2300109863281,359.05999755859375,363.1400146484375
2012-11-20,361.1700134277344,362.2099914550781,358.07000732421875,361.80999755859375
2012-11-21,361.8800048828125,363.7099914550781,361.1099853515625,362.510009765625
2012-11-23,364.3699951171875,370.95001220703125,364.260009765625,369.1600036621094
2012-11-26,368.69000244140625,371.6000061035156,367.989990234375,370.6300048828125
2012-11-27,369.55999755859375,373.239990234375,369.1499938964844,369.80999755859375
2012-11-28,367.3699951171875,374.1199951171875,364.3299865722656,373.8299865722656
2012-11-29,375.010009765625,377.010009765625,372.260009765625,374.8299865722656
2012-11-30,374.95001220703125,376.2099914550781,373.1400146484375,374.3500061035156
2012-12-03,376.7699890136719,377.7799987792969,372.20001220703125,372.5400085449219
2012-12-04,373.0799865722656,376.0,370.9700012207031,375.0299987792969
2012-12-05,374.6499938964844,376.07000732421875,371.82000732421875,374.4599914550781
2012-12-06,375.1300048828125,378.6600036621094,374.1400146484375,378.6300048828125
2012-12-07,379.1499938964844,380.2699890136719,376.8500061035156,379.4599914550781
2012-12-10,378.9200134277344,382.70001220703125,378.9200134277344,381.8299865722656
2012-12-11,383.6199951171875,390.1700134277344,383.5799865722656,389.0
2012-12-12,390.55999755859375,391.2900085449219,386.9599914550781,387.739990234375
2012-12-13,386.4200134277344,390.4599914550781,382.44000244140625,383.6700134277344
2012-12-14,382.5299987792969,383.9100036621094,379.1099853515625,381.0299987792969
2012-12-17,381.4800109863281,384.17999267578125,379.2099914550781,382.6199951171875
2012-12-18,384.05999755859375,389.7300109863281,383.4800109863281,388.7300109863281
2012-12-19,390.29998779296875,393.239990234375,389.44000244140625,389.4700012207031
2012-12-20,389.9700012207031,390.07000732421875,385.7799987792969,389.489990234375
2012-12-21,381.3299865722656,385.739990234375,379.20001220703125,385.5899963378906
2012-12-24,384.3900146484375,385.1600036621094,382.760009765625,384.1400146484375
2012-12-26,384.6099853515625,387.2900085449219,380.8699951171875,381.010009765625
2012-12-27,380.79998779296875,381.04998779296875,375.1600036621094,379.54998779296875
2012-12-28,376.8399963378906,380.6499938964844,376.55999755859375,376.8699951171875
2012-12-31,376.4700012207031,384.6300048828125,375.8699951171875,384.05999755859375
2013-01-02,392.7699890136719,399.82000732421875,392.7699890136719,399.7300109863281
2013-01-03,396.9599914550781,400.6700134277344,396.260009765625,397.5400085449219
2013-01-04,397.8500061035156,398.5899963378906,395.0,397.67999267578125
2013-01-07,395.7099914550781,397.55999755859375,393.8399963378906,395.7799987792969
2013-01-08,395.3999938964844,396.55999755859375,391.05999755859375,391.3599853515625
2013-01-09,393.3500061035156,395.5199890136719,392.8699951171875,395.4700012207031
2013-01-10,399.4700012207031,401.3500061035156,397.489990234375,400.7300109863281
2013-01-11,400.75,403.2300109863281,400.5,402.8599853515625
2013-01-14,401.4599914550781,403.0199890136719,398.67999267578125,401.8900146484375
2013-01-15,400.05999755859375,400.3900146484375,398.1000061035156,399.8699951171875
2013-01-16,399.7300109863281,405.510009765625,399.6300048828125,404.4599914550781
2013-01-17,405.29998779296875,413.2699890136719,405.29998779296875,412.5299987792969
2013-01-18,409.67999267578125,412.1600036621094,408.67999267578125,410.6400146484375
2013-01-22,410.2900085449219,410.2900085449219,407.05999755859375,409.6000061035156
2013-01-23,411.9200134277344,414.44000244140625,409.9200134277344,413.8800048828125
2013-01-24,409.239990234375,413.8800048828125,407.44000244140625,410.239990234375
2013-01-25,412.7900085449219,417.3599853515625,412.7699890136719,415.44000244140625
2013-01-28,416.0400085449219,417.7099914550781,414.989990234375,416.1600036621094
2013-01-29,414.2799987792969,415.0400085449219,411.9599914550781,413.2799987792969
2013-01-30,413.2900085449219,416.4100036621094,413.2300109863281,414.1000061035156
2013-01-31,414.92999267578125,416.1499938964844,411.9599914550781,412.7300109863281
2013-02-01,415.739990234375,420.95001220703125,415.2300109863281,420.54998779296875
2013-02-04,417.54998779296875,421.5400085449219,414.1199951171875,414.17999267578125
2013-02-05,416.5,421.4200134277344,415.3299865722656,420.69000244140625
2013-02-06,417.7900085449219,421.8299865722656,417.739990234375,421.55999755859375
2013-02-07,420.6199951171875,420.6300048828125,415.4100036621094,419.260009765625
2013-02-08,421.0899963378906,425.25,421.0899963378906,424.80999755859375
2013-02-11,423.94000244140625,426.2699890136719,423.17999267578125,425.239990234375
2013-02-12,424.19000244140625,426.94000244140625,423.760009765625,426.2799987792969
2013-02-13,426.8599853515625,429.1199951171875,424.79998779296875,427.4800109863281
2013-02-14,425.6199951171875,431.5199890136719,425.0799865722656,431.0799865722656
2013-02-15,431.05999755859375,432.2200012207031,426.7300109863281,428.5
2013-02-19,428.69000244140625,433.70001220703125,428.239990234375,433.6400146484375
2013-02-20,433.760009765625,433.92999267578125,423.7799987792969,423.95001220703125
2013-02-21,422.3699951171875,422.3999938964844,413.29998779296875,416.2699890136719
2013-02-22,420.42999267578125,425.260009765625,419.0799865722656,424.9800109863281
2013-02-25,427.6600036621094,428.5899963378906,416.6600036621094,416.6600036621094
2013-02-26,419.510009765625,420.8900146484375,416.25,419.8900146484375
2013-02-27,419.8599853515625,428.5299987792969,419.4800109863281,426.4599914550781
2013-02-28,426.17999267578125,430.2300109863281,425.6499938964844,426.6300048828125
2013-03-01,423.57000732421875,426.4200134277344,419.2900085449219,425.0899963378906
2013-03-04,424.30999755859375,424.6300048828125,420.8399963378906,424.010009765625
2013-03-05,428.1400146484375,433.239990234375,428.0899963378906,432.3900146484375
2013-03-06,434.0,435.25,431.6000061035156,432.9599914550781
2013-03-07,434.55999755859375,436.989990234375,433.3299865722656,434.67999267578125
2013-03-08,436.0,437.5299987792969,431.5199890136719,435.260009765625
2013-03-11,433.8900146484375,436.3599853515625,431.8900146484375,435.8500061035156
2013-03-12,434.8599853515625,438.0799865722656,434.30999755859375,437.6700134277344
2013-03-13,437.55999755859375,440.19000244140625,435.2699890136719,439.1400146484375
2013-03-14,441.44000244140625,443.4100036621094,440.57000732421875,441.5299987792969
2013-03-15,441.510009765625,441.510009765625,432.9599914550781,434.17999267578125
2013-03-18,429.04998779296875,432.1099853515625,426.29998779296875,428.3900146484375
2013-03-19,429.7300109863281,430.8699951171875,422.8999938964844,426.7300109863281
2013-03-20,430.30999755859375,432.94000244140625,429.5199890136719,432.010009765625
2013-03-21,428.7699890136719,429.79998779296875,424.6499938964844,425.25
2013-03-22,429.29998779296875,432.010009765625,427.739990234375,430.0799865722656
2013-03-25,431.57000732421875,433.0899963378906,426.70001220703125,429.1700134277344
2013-03-26,431.19000244140625,433.2799987792969,429.80999755859375,433.07000732421875
2013-03-27,429.4100036621094,434.2200012207031,427.95001220703125,433.5299987792969
2013-03-28,433.5899963378906,437.05999755859375,431.95001220703125,436.6600036621094
2013-04-01,435.6600036621094,435.75,426.5400085449219,427.79998779296875
2013-04-02,429.1400146484375,429.54998779296875,422.4800109863281,424.2099914550781
2013-04-03,424.5400085449219,425.4100036621094,414.2300109863281,415.80999755859375
2013-04-04,415.92999267578125,421.19000244140625,415.0899963378906,421.1400146484375
2013-04-05,414.2799987792969,419.5,411.989990234375,418.92999267578125
2013-04-08,419.2200012207031,424.20001220703125,415.57000732421875,424.1700134277344
2013-04-09,424.9599914550781,430.95001220703125,421.6600036621094,428.1400146484375
2013-04-10,428.94000244140625,437.6499938964844,428.94000244140625,437.3399963378906
2013-04-11,434.2099914550781,438.1400146484375,432.94000244140625,435.6300048828125
2013-04-12,433.7200012207031,434.79998779296875,428.70001220703125,433.6300048828125
2013-04-15,430.7699890136719,432.30999755859375,422.4800109863281,422.6700134277344
2013-04-16,425.82000732421875,432.2099914550781,425.239990234375,431.8500061035156
2013-04-17,426.2200012207031,426.2200012207031,415.760009765625,417.6499938964844
2013-04-18,421.1199951171875,423.5,412.69000244140625,413.8800048828125
2013-04-19,413.3599853515625,417.989990234375,410.67999267578125,416.9700012207031
2013-04-22,417.6300048828125,422.9100036621094,412.42999267578125,421.3699951171875
2013-04-23,425.3599853515625,431.17999267578125,424.57000732421875,430.2099914550781
2013-04-24,430.67999267578125,436.8999938964844,429.3299865722656,435.6499938964844
2013-04-25,436.17999267578125,442.69000244140625,435.7900085449219,439.9800109863281
2013-04-26,435.30999755859375,437.1700134277344,434.0899963378906,435.2900085449219
2013-04-29,436.67999267578125,441.7699890136719,435.7099914550781,440.79998779296875
2013-04-30,440.20001220703125,444.3699951171875,438.6499938964844,444.3599853515625
2013-05-01,442.760009765625,444.760009765625,440.29998779296875,440.79998779296875
2013-05-02,440.4599914550781,447.32000732421875,440.4599914550781,446.8900146484375
2013-05-03,450.32000732421875,453.7099914550781,450.1700134277344,450.9200134277344
2013-05-06,451.75,455.54998779296875,451.5400085449219,453.4700012207031
2013-05-07,454.1199951171875,455.3500061035156,451.17999267578125,453.6199951171875
2013-05-08,452.8900146484375,459.7799987792969,452.8599853515625,459.4700012207031
2013-05-09,458.6000061035156,463.7300109863281,458.3900146484375,461.8500061035156
2013-05-10,462.95001220703125,466.010009765625,462.55999755859375,465.94000244140625
2013-05-13,463.739990234375,464.8299865722656,460.5899963378906,461.2799987792969
2013-05-14,461.3699951171875,464.3599853515625,460.6300048828125,463.3299865722656
2013-05-15,462.6600036621094,469.3299865722656,462.5,467.82000732421875
2013-05-16,468.6700134277344,470.010009765625,464.1400146484375,464.2799987792969
2013-05-17,466.45001220703125,470.7699890136719,466.0299987792969,470.6300048828125
2013-05-20,469.6000061035156,472.1000061035156,468.67999267578125,469.1199951171875
2013-05-21,469.45001220703125,470.7699890136719,467.57000732421875,469.0299987792969
2013-05-22,469.2900085449219,473.8599853515625,459.6000061035156,461.6199951171875
2013-05-23,456.3500061035156,462.3900146484375,454.80999755859375,461.75
2013-05-24,460.0299987792969,461.510009765625,457.1300048828125,461.5
2013-05-28,465.79998779296875,469.3500061035156,464.7099914550781,465.94000244140625
2013-05-29,463.3900146484375,468.989990234375,462.9800109863281,467.2900085449219
2013-05-30,469.0799865722656,476.5,468.9800109863281,474.42999267578125
2013-05-31,471.739990234375,475.6199951171875,468.55999755859375,468.6300048828125
2013-06-03,470.6400146484375,474.1199951171875,465.010009765625,470.7200012207031
2013-06-04,473.1099853515625,477.5799865722656,470.5400085449219,472.45001220703125
2013-06-05,470.55999755859375,471.7300109863281,464.75,465.2900085449219
2013-06-06,466.1700134277344,468.5,460.0,464.6600036621094
2013-06-07,467.5299987792969,471.9700012207031,464.1000061035156,471.4700012207031
2013-06-10,471.8599853515625,474.8699951171875,470.3500061035156,473.9700012207031
2013-06-11,468.17999267578125,470.6700134277344,463.30999755859375,463.42999267578125
2013-06-12,468.19000244140625,468.80999755859375,457.6199951171875,458.3299865722656
2013-06-13,458.8299865722656,468.0799865722656,456.5,467.3800048828125
2013-06-14,467.6199951171875,469.6300048828125,464.6499938964844,465.5299987792969
2013-06-17,470.6000061035156,475.3299865722656,469.82000732421875,472.3399963378906
2013-06-18,473.19000244140625,480.5199890136719,473.1300048828125,480.05999755859375
2013-06-19,479.760009765625,482.05999755859375,474.3500061035156,474.510009765625
2013-06-20,468.20001220703125,468.260009765625,458.2200012207031,459.7200012207031
2013-06-21,462.1400146484375,464.3299865722656,455.7900085449219,460.8500061035156
2013-06-24,458.04998779296875,458.07000732421875,448.2300109863281,451.54998779296875
2013-06-25,456.79998779296875,463.6199951171875,455.3699951171875,462.510009765625
2013-06-26,466.80999755859375,467.20001220703125,462.20001220703125,464.92999267578125
2013-06-27,467.8800048828125,470.8500061035156,466.6600036621094,466.739990234375
2013-06-28,464.1400146484375,471.1300048828125,463.0299987792969,468.42999267578125
2013-07-01,470.0199890136719,472.760009765625,467.2900085449219,467.7300109863281
2013-07-02,466.8800048828125,472.8800048828125,465.260009765625,468.17999267578125
2013-07-03,465.75,471.7099914550781,465.1199951171875,469.79998779296875
2013-07-05,472.2799987792969,476.32000732421875,470.5400085449219,476.1199951171875
2013-07-08,477.4700012207031,477.75,464.8399963378906,466.5
2013-07-09,470.6000061035156,472.5799865722656,469.29998779296875,471.4100036621094
2013-07-10,470.3299865722656,477.6099853515625,470.1400146484375,476.70001220703125
2013-07-11,481.05999755859375,486.8500061035156,481.05999755859375,486.55999755859375
2013-07-12,487.94000244140625,490.1199951171875,486.7300109863281,489.6099853515625
2013-07-15,489.79998779296875,490.5,488.3299865722656,489.3299865722656
2013-07-16,490.29998779296875,493.2300109863281,488.989990234375,491.05999755859375
2013-07-17,491.3399963378906,493.20001220703125,489.9200134277344,491.5799865722656
2013-07-18,492.1000061035156,492.1000061035156,485.739990234375,487.2200012207031
2013-07-19,484.4200134277344,486.2200012207031,481.739990234375,486.1700134277344
2013-07-22,487.010009765625,487.010009765625,483.1000061035156,485.1499938964844
